conversation_id_str,created_at,favorite_count,text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1845411585789133019,Sun Oct 13 10:29:42 +0000 2024,0,terima kasih prabowo gibran makan sehat gratis sangat penting buat cegah stunting sumatera  makanbergiziuntukbangsa,1845411585789133019,,,in,,0,0,0,https://x.com/gangsa_pras7/status/1845411585789133019,1701849150428758016,gangsa_pras7
1845411570786111756,Sun Oct 13 10:29:39 +0000 2024,0,terima kasih prabowo gibran atas program sangat dibutuhkan masyarakat   makanbergiziuntukbangsa,1845411570786111756,,,in,,0,0,0,https://x.com/zeky_arijal/status/1845411570786111756,1693474294771408896,zeky_arijal
1845411540746502421,Sun Oct 13 10:29:32 +0000 2024,0,jijik banget sama penjilat  amp  yg si gibran nya,1845411540746502421,,,in,,0,0,0,https://x.com/just_im30/status/1845411540746502421,1459595221121994755,just_im30
1845062111346692516,Sun Oct 13 10:29:24 +0000 2024,0,sebentarlagi negara akan sekubu israel sesuai perjanjian,1845411510270792090,,TangguhChairil,in,Berada di gedung PSI,0,0,0,https://x.com/ring01mulyono/status/1845411510270792090,4637298626,ring01mulyono
1845411493132763289,Sun Oct 13 10:29:20 +0000 2024,0,generasi sehat stunting  yuk dukung prabowo gibran program bawa masa depan cerah  makanbergiziuntukbangsa,1845411493132763289,,,in,,0,0,0,https://x.com/isman_thoyib5/status/1845411493132763289,1681217964522237952,isman_thoyib5
1845411472429678972,Sun Oct 13 10:29:15 +0000 2024,0,yuk   goyang,1845411472429678972,,,in,,0,0,0,https://x.com/Mi73Hel/status/1845411472429678972,3244905644,Mi73Hel
1845411424941851067,Sun Oct 13 10:29:04 +0000 2024,0,terima kasih prabowo gibran program selamatkan anak anak indonesia stunting  makanbergiziuntukbangsa,1845411424941851067,,,in,,0,0,0,https://x.com/yanto_ardi122/status/1845411424941851067,1681504605350547456,yanto_ardi122
1845411419812217223,Sun Oct 13 10:29:03 +0000 2024,0,terima kasih prabowo gibran anak anak indonesia layak gizi terbaik  makanbergiziuntukbangsa,1845411419812217223,,,in,,0,0,0,https://x.com/euis_sita6/status/1845411419812217223,1681196644749000704,euis_sita6
1845411415051600134,Sun Oct 13 10:29:02 +0000 2024,0,terima kasih prabowo gibran program bawa harapan baru cegah stunting indonesia  makanbergiziuntukbangsa,1845411415051600134,,,in,,0,0,0,https://x.com/astrid_marf5/status/1845411415051600134,1691700603502854144,astrid_marf5
1845411410047795340,Sun Oct 13 10:29:00 +0000 2024,0,prabowo gibran menunjukkan mereka hanya memikirkan pembangunan fisik juga pembangunan manusia   makanbergiziuntukbangsa,1845411410047795340,,,in,,0,0,0,https://x.com/gayatri_wskym/status/1845411410047795340,1681563589969326082,gayatri_wskym
1845362601913663977,Sun Oct 13 10:28:53 +0000 2024,0,revolusi mental bullshit   mental kaesang  amp  gibran revolusi dulu cak,1845411378850619486,,TeddGus,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/margonohadi91/status/1845411378850619486,997122582561226752,margonohadi91
1845411357971316870,Sun Oct 13 10:28:48 +0000 2024,0,terima kasih prabowo gibran telah menunjukkan kepemimpinan bijaksana mendukung kesehatan generasi muda  makanbergiziuntukbangsa,1845411357971316870,,,in,,0,0,0,https://x.com/cleo_davina/status/1845411357971316870,1702570883049750528,cleo_davina
1844903776832061891,Sun Oct 13 10:28:48 +0000 2024,0,pendukung gibran btw,1845411356100452374,,besta_,in,,0,0,0,https://x.com/jannahseeker99/status/1845411356100452374,1600015543062659072,jannahseeker99
1845411339214389433,Sun Oct 13 10:28:44 +0000 2024,0,prabowo gibran memahami bangsa kuat dimulai anak anak sehat bergizi baik   makanbergiziuntukbangsa,1845411339214389433,,,in,,0,0,0,https://x.com/nadine_sur65/status/1845411339214389433,1701811399545229312,nadine_sur65
1845411327881380064,Sun Oct 13 10:28:41 +0000 2024,0,ridwan kamil  rk  mengaku menyaksikan momentum skaral pelantikan presiden wakil presiden terpilih periode 2024 2029 prabowo subianto gibran rakabuming raka    news  kitaindonesiasatucom,1845411327881380064,https://pbs.twimg.com/media/GZw30DfaAAUaRaj.jpg,,in,,0,0,0,https://x.com/KitaIndonesiaSt/status/1845411327881380064,1823739733320912896,KitaIndonesiaSt
1845411303810269599,Sun Oct 13 10:28:35 +0000 2024,0,terima kasih prabowo gibran program bawa harapan buat masa depan bebas stunting  makanbergiziuntukbangsa,1845411303810269599,,,in,,0,0,0,https://x.com/basima_wardatul/status/1845411303810269599,1698604230943408128,basima_wardatul
1845411252786561506,Sun Oct 13 10:28:23 +0000 2024,0,anak anak indonesia bebas stunting program makan sehat prabowo gibran solusinya  makanbergiziuntukbangsa,1845411252786561506,,,in,,0,0,0,https://x.com/Kiranalarasyahh/status/1845411252786561506,3045444328,Kiranalarasyahh
1845411251456966711,Sun Oct 13 10:28:23 +0000 2024,0,terima kasih prabowo gibran program makan sehat gratis langkah besar cegah stunting  makanbergiziuntukbangsa,1845411251456966711,,,in,,0,0,0,https://x.com/LanaKirani/status/1845411251456966711,1514168547697565699,LanaKirani
1845371304263942301,Sun Oct 13 10:28:09 +0000 2024,0,kalo melihat postingan fufufafa betul2 bahasa gibran,1845411196222001312,,perlubakwan,in,,0,0,0,https://x.com/Aries1234262889/status/1845411196222001312,1788069094870429696,Aries1234262889
1845411167533138012,Sun Oct 13 10:28:03 +0000 2024,0,sumatera dukung penuh prabowo gibran lawan stunting masa depan cerah  makanbergiziuntukbangsa,1845411167533138012,,,in,,0,0,0,https://x.com/tohaya_kmh2/status/1845411167533138012,1682321419177426945,tohaya_kmh2
1845411068723724397,Sun Oct 13 10:27:39 +0000 2024,1,buzzer tolol bin goblok mengatakan begini   segoblok gobloknya gibran dia mampu jadi wapres emang klo bapaknya jadi tukang kayu apa dia jadi wapres   mikirrrr,1845411068723724397,,,in,deepest of the sea,0,0,0,https://x.com/Penyuka_ombak/status/1845411068723724397,1074974051045523456,Penyuka_ombak
1845411024696115409,Sun Oct 13 10:27:29 +0000 2024,0,anak anak sehat stunting masa depan kuat dukung penuh prabowo gibran  makanbergiziuntukbangsa,1845411024696115409,,,in,,0,0,0,https://x.com/andikaa_munawir/status/1845411024696115409,1681573472290635776,andikaa_munawir
1845411022192116022,Sun Oct 13 10:27:28 +0000 2024,0,terima kasih prabowo gibran program makan sehat sangat bermanfaat  makanbergiziuntukbangsa,1845411022192116022,,,in,,0,0,0,https://x.com/maryam_gorreti5/status/1845411022192116022,1694181725944057856,maryam_gorreti5
1845318436928487519,Sun Oct 13 10:27:22 +0000 2024,0,manusia  kacanglupakulit dibanggakan    saking sarakah kekuasaan tega2nya  ngemis padhe rudi f anaknya  dicawalkot solo,1845410999085494585,https://pbs.twimg.com/ext_tw_video_thumb/1845410894018379777/pu/img/OFv7C6QCPJLo87g_.jpg,DedynurPalakka,in,,0,0,0,https://x.com/DRadjikin/status/1845410999085494585,364492455,DRadjikin
1845410975736086705,Sun Oct 13 10:27:17 +0000 2024,0,terima kasih prabowo gibran program bawa masa depan lebih cerah anak anak  makanbergiziuntukbangsa,1845410975736086705,,,in,,0,0,0,https://x.com/beena_azkiyaa/status/1845410975736086705,1689853359594098688,beena_azkiyaa
1845410973877928032,Sun Oct 13 10:27:16 +0000 2024,0,terima kasih prabowo gibran atas program sangat bermanfaat   makanbergiziuntukbangsa,1845410973877928032,,,in,,0,0,0,https://x.com/athar_ghali/status/1845410973877928032,1681551576836767744,athar_ghali
1845410960359686208,Sun Oct 13 10:27:13 +0000 2024,0,langkah menunjukkan prabowo gibran memahami pentingnya gizi pembentukan generasi penerus bangsa   makanbergiziuntukbangsa,1845410960359686208,,,in,,0,0,0,https://x.com/Cintyhaa_aurii/status/1845410960359686208,1346297217880002561,Cintyhaa_aurii
1845410931683053992,Sun Oct 13 10:27:06 +0000 2024,0,terima kasih prabowo gibran program makan bergizi gratis luar biasa  makanbergiziuntukbangsa,1845410931683053992,,,in,,0,0,0,https://x.com/adiarja_har3/status/1845410931683053992,1688450096223109121,adiarja_har3
1845410925903561186,Sun Oct 13 10:27:05 +0000 2024,0,terima kasih prabowo gibran program bawa harapan baru anak anak bebas stunting  makanbergiziuntukbangsa,1845410925903561186,,,in,,0,0,0,https://x.com/lumin_w25/status/1845410925903561186,1702539919426764800,lumin_w25
1845410912410403019,Sun Oct 13 10:27:02 +0000 2024,0,terima kasih prabowo gibran program makan bergizi gratis bantu cegah stunting masa depan indonesia  makanbergiziuntukbangsa,1845410912410403019,,,in,,0,0,0,https://x.com/bintang_jay66/status/1845410912410403019,1681601939912663040,bintang_jay66
1845410911030477159,Sun Oct 13 10:27:01 +0000 2024,0,terima kasih prabowo gibran program bawa masa depan cerah gizi lengkap  makanbergiziuntukbangsa,1845410911030477159,https://pbs.twimg.com/media/GZw3bFTaAAUktWC.jpg,,in,,0,0,0,https://x.com/syhrul_agung3/status/1845410911030477159,1681862807963463680,syhrul_agung3
1845410906014089524,Sun Oct 13 10:27:00 +0000 2024,0,prabowo gibran memperlihatkan perhatian nyata isu gizi sangat fundamental perkembangan bangsa   makanbergiziuntukbangsa,1845410906014089524,,,in,,0,0,0,https://x.com/deddy_ksyd/status/1845410906014089524,1681598618615312384,deddy_ksyd
1845410895339614606,Sun Oct 13 10:26:58 +0000 2024,0,terima kasih prabowo gibran program bantu anak anak bebas ancaman stunting  makanbergiziuntukbangsa,1845410895339614606,,,in,,0,0,0,https://x.com/vrinaav/status/1845410895339614606,992742817,vrinaav
1845410892453904753,Sun Oct 13 10:26:57 +0000 2024,0,terima kasih prabowo gibran program bantu anak anak gizi cukup  makanbergiziuntukbangsa,1845410892453904753,,,in,,0,0,0,https://x.com/fitri_hndynii09/status/1845410892453904753,1815670424262602752,fitri_hndynii09
1845410887651463451,Sun Oct 13 10:26:56 +0000 2024,0,terima kasih prabowo gibran program bantu anak anak tumbuh optimal gizi seimbang  makanbergiziuntukbangsa,1845410887651463451,,,in,,0,0,0,https://x.com/shenaz_kanaya2/status/1845410887651463451,1698927177113419776,shenaz_kanaya2
1845410872354906193,Sun Oct 13 10:26:52 +0000 2024,0,prabowo gibran pahlawan generasi muda program sangat bermanfaat  makanbergiziuntukbangsa,1845410872354906193,,,in,,0,0,0,https://x.com/annwrr_kasiiff/status/1845410872354906193,1519582701883650048,annwrr_kasiiff
1845410860556267875,Sun Oct 13 10:26:49 +0000 2024,0,terima kasih prabowo gibran program makan bergizi selamatkan generasi stunting  makanbergiziuntukbangsa,1845410860556267875,,,in,,0,0,0,https://x.com/nafeza_khalisa9/status/1845410860556267875,1699300629737586688,nafeza_khalisa9
1845410857016287452,Sun Oct 13 10:26:49 +0000 2024,0,langkah nyata menunjukkan komitmen prabowo gibran membangun masa depan indonesia   makanbergiziuntukbangsa,1845410857016287452,https://pbs.twimg.com/media/GZw3X6pbkAAc2zR.jpg,,in,,0,0,0,https://x.com/najmi_adnan91/status/1845410857016287452,1682224304430391296,najmi_adnan91
1845410837290197151,Sun Oct 13 10:26:44 +0000 2024,0,terima kasih prabowo gibran program langkah nyata selamatkan anak anak stunting  makanbergiziuntukbangsa,1845410837290197151,,,in,,0,0,0,https://x.com/hana_farida19/status/1845410837290197151,1699309425419522048,hana_farida19
1842578124242096560,Sun Oct 13 10:26:43 +0000 2024,0,oooh iya,1845410833062560213,https://pbs.twimg.com/media/GZw3X3raAAM9R48.jpg,Triaswa32,in,,0,0,0,https://x.com/GMambruk/status/1845410833062560213,1351063474164682752,GMambruk
1845410831485501634,Sun Oct 13 10:26:42 +0000 2024,0,prabowo gibran mengambil langkah tepat menjaga kesehatan kesejahteraan anak anak   makanbergiziuntukbangsa,1845410831485501634,,,in,,0,0,0,https://x.com/badhrika_rameda/status/1845410831485501634,1696742491524042752,badhrika_rameda
1845410824673952065,Sun Oct 13 10:26:41 +0000 2024,0,terima kasih prabowo gibran program bantu wujudkan generasi sehat stunting  makanbergiziuntukbangsa,1845410824673952065,,,in,,0,0,0,https://x.com/rach_lailasari2/status/1845410824673952065,1700036060984860672,rach_lailasari2
1845410814460924410,Sun Oct 13 10:26:38 +0000 2024,0,komitmen prabowo gibran kesehatan sangat menginspirasi   makanbergiziuntukbangsa,1845410814460924410,,,in,,0,0,0,https://x.com/syadiyah_ufaira/status/1845410814460924410,1694972649703944192,syadiyah_ufaira
1845410784106643539,Sun Oct 13 10:26:31 +0000 2024,0,prabowo gibran peduli anak anak indonesia program sangat menginspirasi  makanbergiziuntukbangsa,1845410784106643539,,,in,,0,0,0,https://x.com/paris_hilman/status/1845410784106643539,1681564362350399489,paris_hilman
1845410782756127022,Sun Oct 13 10:26:31 +0000 2024,0,anak anak indonesia layak tumbuh sehat terima kasih prabowo gibran  makanbergiziuntukbangsa,1845410782756127022,,,in,,0,0,0,https://x.com/rizki_rahman54/status/1845410782756127022,1818899592467169282,rizki_rahman54
1845410778905796887,Sun Oct 13 10:26:30 +0000 2024,0,terima kasih prabowo gibran program makan bergizi langkah besar cegah stunting indonesia  makanbergiziuntukbangsa,1845410778905796887,,,in,,0,0,0,https://x.com/nabuzng/status/1845410778905796887,1330415942841622528,nabuzng
1845410768482877712,Sun Oct 13 10:26:27 +0000 2024,0,masyarakat sumatera siap lawan stunting bersama prabowo gibran program inspiratif  makanbergiziuntukbangsa,1845410768482877712,,,in,,0,0,0,https://x.com/wijaya_sptra/status/1845410768482877712,1689123081607094272,wijaya_sptra
1845386758411726982,Sun Oct 13 10:26:27 +0000 2024,2,benar lae gak pilihan terpaksa,1845410765014172043,,bonapasogit24,in,,0,0,0,https://x.com/OmpungGuru/status/1845410765014172043,1362017926304309248,OmpungGuru
1845410728221737344,Sun Oct 13 10:26:18 +0000 2024,0,prabowo gibran benar benar peduli kebutuhan rakyat luar biasa   makanbergiziuntukbangsa,1845410728221737344,,,in,,0,0,0,https://x.com/ferro_ginanjar9/status/1845410728221737344,1698912703321116672,ferro_ginanjar9
1845410728028799032,Sun Oct 13 10:26:18 +0000 2024,0,program luar biasa anak anak sehat masa depan cerah terima kasih prabowo gibran  makanbergiziuntukbangsa,1845410728028799032,,,in,,0,0,0,https://x.com/yanum_sumanah22/status/1845410728028799032,1684043705051918336,yanum_sumanah22
1845410727844249700,Sun Oct 13 10:26:18 +0000 2024,0,stunting enggak jadi masa depan anak anak terima kasih prabowo gibran atas program  makanbergiziuntukbangsa,1845410727844249700,,,in,,0,0,0,https://x.com/slamet_nashir/status/1845410727844249700,1701899037048545280,slamet_nashir
1845410726862794984,Sun Oct 13 10:26:18 +0000 2024,0,terima kasih prabowo gibran program bawa harapan baru generasi bebas stunting  makanbergiziuntukbangsa,1845410726862794984,,,in,,0,0,0,https://x.com/arthur_frdian8/status/1845410726862794984,1693475812505444352,arthur_frdian8
1845410723406676435,Sun Oct 13 10:26:17 +0000 2024,0,terima kasih prabowo gibran program makan sehat bawa harapan baru buat sumatera  makanbergiziuntukbangsa,1845410723406676435,,,in,,0,0,0,https://x.com/nira_achmad8921/status/1845410723406676435,1681932309405253634,nira_achmad8921
1845410722735587632,Sun Oct 13 10:26:17 +0000 2024,0,terima kasih prabowo gibran program jamin anak anak tumbuh sehat gizi optimal  makanbergiziuntukbangsa,1845410722735587632,,,in,,0,0,0,https://x.com/putra_kiantt/status/1845410722735587632,1835892325090041856,putra_kiantt
1845410717912137920,Sun Oct 13 10:26:15 +0000 2024,0,terima kasih prabowo gibran program makan sehat langkah besar cegah stunting  makanbergiziuntukbangsa,1845410717912137920,,,in,,0,0,0,https://x.com/dini_gayanah22/status/1845410717912137920,1681962265627721728,dini_gayanah22
1845410712748978219,Sun Oct 13 10:26:14 +0000 2024,0,terima kasih prabowo gibran program bantu anak anak tumbuh optimal  makanbergiziuntukbangsa,1845410712748978219,,,in,,0,0,0,https://x.com/gevanya_amle/status/1845410712748978219,1694260765136662528,gevanya_amle
1845410699251741057,Sun Oct 13 10:26:11 +0000 2024,0,anak anak sumatera layak tumbuh sehat bebas stunting terima kasih prabowo gibran  makanbergiziuntukbangsa,1845410699251741057,,,in,,0,0,0,https://x.com/desya_arda43/status/1845410699251741057,1694977154998730752,desya_arda43
1845410694788772181,Sun Oct 13 10:26:10 +0000 2024,0,prabowo gibran bener bener paham apa dibutuhin generasi muda sekarang   makanbergiziuntukbangsa,1845410694788772181,,,in,,0,0,0,https://x.com/leni_majuyii/status/1845410694788772181,1681908988924030977,leni_majuyii
1845410684424815009,Sun Oct 13 10:26:07 +0000 2024,0,program makan bergizi gratis luar biasa terima kasih prabowo gibran  makanbergiziuntukbangsa,1845410684424815009,,,in,,0,0,0,https://x.com/rian_sianuri22/status/1845410684424815009,1685856403611942912,rian_sianuri22
1845410676002652442,Sun Oct 13 10:26:05 +0000 2024,0,terima kasih prabowo gibran program langkah nyata cegah stunting sejak dini  makanbergiziuntukbangsa,1845410676002652442,,,in,,0,0,0,https://x.com/hendra_ram57508/status/1845410676002652442,1699281395976372224,hendra_ram57508
1845410668763283967,Sun Oct 13 10:26:04 +0000 2024,0,terima kasih prabowo gibran program makan bergizi langkah nyata lawan stunting  makanbergiziuntukbangsa,1845410668763283967,,,in,,0,0,0,https://x.com/lasti_bunayah2/status/1845410668763283967,1684043074375397376,lasti_bunayah2
1845410635531878482,Sun Oct 13 10:25:56 +0000 2024,0,terima kasih prabowo gibran program makan sehat bantu lawan stunting gizi seimbang  makanbergiziuntukbangsa,1845410635531878482,,,in,,0,0,0,https://x.com/dhlia_mrt1/status/1845410635531878482,1681572947897753601,dhlia_mrt1
1845410623800357274,Sun Oct 13 10:25:53 +0000 2024,0,prabowo gibran bawa masa depan cerah makan bergizi gratis anak bangsa   makanbergiziuntukbangsa,1845410623800357274,,,in,,0,0,0,https://x.com/tia_mardi201/status/1845410623800357274,1815681938470195200,tia_mardi201
1845410605278298324,Sun Oct 13 10:25:49 +0000 2024,0,anak anak sehat pondasi bangsa kuat dukung penuh prabowo gibran  makanbergiziuntukbangsa,1845410605278298324,,,in,,0,0,0,https://x.com/kila_lastian/status/1845410605278298324,1681216688317173760,kila_lastian
1845410484541063417,Sun Oct 13 10:25:20 +0000 2024,0,program makanan bergizi gratis benar benar langkah visioner prabowo gibran fokus kesehatan generasi muda   makanbergiziuntukbangsa,1845410484541063417,,,in,,0,0,0,https://x.com/sekar_kinasih02/status/1845410484541063417,1702225421604188160,sekar_kinasih02
1845410468590158124,Sun Oct 13 10:25:16 +0000 2024,0,terima kasih prabowo gibran atas program memberikan harapan baru anak anak bangsa   makanbergiziuntukbangsa,1845410468590158124,,,in,,0,0,0,https://x.com/farid_herlmbng/status/1845410468590158124,1681540055482126336,farid_herlmbng
1845410466228732042,Sun Oct 13 10:25:15 +0000 2024,0,prabowo gibran pastikan masa depan anak bangsa program makan bergizi   makanbergiziuntukbangsa,1845410466228732042,,,in,,0,0,0,https://x.com/arif_rahmn2/status/1845410466228732042,1815679570198343680,arif_rahmn2
1845362601913663977,Sun Oct 13 10:25:04 +0000 2024,0,hidup fufufafa,1845410417834852422,,iwan2701,in,,0,0,0,https://x.com/Sang_Rajawali/status/1845410417834852422,300588255,Sang_Rajawali
1845386758411726982,Sun Oct 13 10:24:27 +0000 2024,2,dr th 2015 sy selalu bilang rmh bhw presiden ini gejala split personality tp tak calon mk sy pilih evil necesity aja lae cc,1845410262242726041,,OmpungGuru,in,,0,1,0,https://x.com/bonapasogit24/status/1845410262242726041,1741650995313295360,bonapasogit24
1845026097676566773,Sun Oct 13 10:24:15 +0000 2024,0,kontennya memang yg mulai buzzer buzzer tapi coba liat banyak kan yg kena naratif buzzer buzzer  rakyat indonesia gampang kena kampanye politik yg cuma mainin emosi doang kayak contoh prabowo yg dibikin mukanya melas pas debat capres ato konten savage gibran,1845410211600982501,,MangekuZ,in,,0,0,0,https://x.com/tyrajspage/status/1845410211600982501,1093821126436782082,tyrajspage
1845410195285098885,Sun Oct 13 10:24:11 +0000 2024,0,prabowo gibran menunjukkan komitmen besar kesehatan anak anak   makanbergiziuntukbangsa,1845410195285098885,,,in,,0,0,0,https://x.com/gadis_bila24/status/1845410195285098885,1686964663664431104,gadis_bila24
1845410186074407126,Sun Oct 13 10:24:09 +0000 2024,0,sumatera dukung prabowo gibran anak anak layak tumbuh sehat  makanbergiziuntukbangsa,1845410186074407126,https://pbs.twimg.com/media/GZw2x4CaAAEcznF.jpg,,in,,0,0,0,https://x.com/nova_bahila24/status/1845410186074407126,1683359471756804097,nova_bahila24
1845410097272660314,Sun Oct 13 10:23:47 +0000 2024,0,prabowo gibran memahami bangsa kuat dimulai anak anak sehat bergizi baik   makanbergiziuntukbangsa,1845410097272660314,https://pbs.twimg.com/media/GZw2su6aAAQORwH.jpg,,in,,0,0,0,https://x.com/susanti_rika4/status/1845410097272660314,1687373128417341443,susanti_rika4
1845410084026974555,Sun Oct 13 10:23:44 +0000 2024,0,yuk tuh gibran ke habitat buaya air,1845410084026974555,,,in,,0,0,0,https://x.com/fortesuyeon/status/1845410084026974555,1662345939028439042,fortesuyeon
1844941385218289909,Sun Oct 13 10:23:38 +0000 2024,0,pemilik akun fufufafa dibasmi    baru paten,1845410056638169117,,xquitavee,in,,0,0,0,https://x.com/doktersebelah/status/1845410056638169117,1659374791403663360,doktersebelah
1845410021670256928,Sun Oct 13 10:23:29 +0000 2024,0,kabinet prabowo   gibran kelompok gerombolan orang orang sakit gelandangan politik  amp  bukan siapa siapa,1845410021670256928,https://pbs.twimg.com/media/GZw2odiaAAE8d49.jpg,,in,,0,0,0,https://x.com/AcoyBk/status/1845410021670256928,1359071931153018881,AcoyBk
1845409943245160602,Sun Oct 13 10:23:11 +0000 2024,0,terima kasih prabowo gibran atas program sangat bermanfaat   makanbergiziuntukbangsa,1845409943245160602,https://pbs.twimg.com/media/GZw2iOra8AAJhd0.jpg,,in,,0,0,0,https://x.com/gabino_arthur12/status/1845409943245160602,1684504078171402240,gabino_arthur12
1845081987117101444,Sun Oct 13 10:22:56 +0000 2024,0,bukankah dijelaskan gibran kalau satu keluarga ada suka baca,1845409880800461167,,DenasIdn1,in,,0,0,0,https://x.com/TSundjoto34169/status/1845409880800461167,1686908784751640579,TSundjoto34169
1845409747748651452,Sun Oct 13 10:22:24 +0000 2024,0,apasih jelek banget anjg gibran mania udh kaya grup fb kicau mania,1845409747748651452,,,in,unknown,0,0,0,https://x.com/gaadadua/status/1845409747748651452,509977418,gaadadua
1845409709865697545,Sun Oct 13 10:22:15 +0000 2024,0,najiss banget gua tiap liat muka gibran,1845409709865697545,,,in,jungkook #1 misser,0,0,0,https://x.com/forcfuv/status/1845409709865697545,1551043406457057280,forcfuv
1845361847941185645,Sun Oct 13 10:21:46 +0000 2024,0,uang negara apa uang pribadi yg dihambur2kan mulyono utk bayar buzzerp pencitraan,1845409587299746143,,gtobing2903,in,Indonesia,0,0,0,https://x.com/mariadi63425147/status/1845409587299746143,555944814,mariadi63425147
1845409567183863845,Sun Oct 13 10:21:41 +0000 2024,0,prabowo gibran ngei banget cara ngedorong ekonomi lokal  makanbergiziuntukbangsa,1845409567183863845,,,in,,0,0,0,https://x.com/jaeman_wahyu/status/1845409567183863845,1701113229706141696,jaeman_wahyu
1845271596824658427,Sun Oct 13 10:21:37 +0000 2024,0,prabowo gibran wujudkan generasi sehat melalui program gizi berkualitas  makanbergiziuntukbangsa,1845409549861388492,,unlimitedd_ex1,in,,0,0,0,https://x.com/lukman_sar0/status/1845409549861388492,1688817217079816192,lukman_sar0
1845409423860302138,Sun Oct 13 10:21:07 +0000 2024,0,makan bergizi gratis langkah prabowo gibran selamatkan masa depan generasi muda   makanbergiziuntukbangsa,1845409423860302138,,,in,,0,0,0,https://x.com/kyomi_nabiba/status/1845409423860302138,1696406141490835456,kyomi_nabiba
1845409311750750636,Sun Oct 13 10:20:40 +0000 2024,0,bukan warga indo tp tau aja luu ma gibran,1845409311750750636,,,in,,0,0,0,https://x.com/hshahshsjauah/status/1845409311750750636,1635521664053313537,hshahshsjauah
1845409234751754696,Sun Oct 13 10:20:22 +0000 2024,0,terima kasih prabowo gibran program jamin anak anak tumbuh sehat gizi optimal  makanbergiziuntukbangsa,1845409234751754696,https://pbs.twimg.com/media/GZw16i7agAAN8Nj.jpg,,in,,0,0,0,https://x.com/cahya_purnama01/status/1845409234751754696,1694910861650067456,cahya_purnama01
1845409142648758594,Sun Oct 13 10:20:00 +0000 2024,1,gibran rakabuming raka menyerahkan penyusunan kabinet presiden terpilih prabowo subianto  gibran menyatakan loyal keputusan prabowo,1845409142648758594,,,in,,0,1,0,https://x.com/detikcom/status/1845409142648758594,69183155,detikcom
1845409099913338884,Sun Oct 13 10:19:50 +0000 2024,0,aslinya berita yg biasa aja ada yg emosinya luar biasa meledak udah berusaha adu domba berbulan bulan bulan ternyata gagal  soalnya prabowo gibran biasa aja rukun  ga sabar lihat foto video makan malem barengnya,1845409099913338884,https://pbs.twimg.com/media/GZw1y8taAAIWMR3.jpg,,in,,0,0,1,https://x.com/tekarok007/status/1845409099913338884,1184695438365974528,tekarok007
1845333645432848860,Sun Oct 13 10:19:43 +0000 2024,0,kalau ga gibran sama jokowi prabowo bakal keok ketiga kalinya   kadrun idiot ga ngei angka statistik,1845409070960030072,,democrazymedia,in,,0,0,0,https://x.com/Heryadi12Herry/status/1845409070960030072,1530744078727782401,Heryadi12Herry
1844962134179856449,Sun Oct 13 10:19:38 +0000 2024,0,aku suka semua aktor2nya  tp kok yg bilang visual kurang kek gimana  standar mu muka gibran bilang weilong kurang visualnyaaa  hhhhhhhhh  kacau sekaliih,1845409051364008251,,Itsmeee_Al,in,,0,0,0,https://x.com/akak_yeontan/status/1845409051364008251,1390992105984577539,akak_yeontan
1845409037397193068,Sun Oct 13 10:19:35 +0000 2024,1,bahkan kalau segera cari pengganti gibran pak    juragan fufufafa bikin ulah bersama bapaknya bikin pusing pemerintahan pak prabowo,1845409037397193068,,,in,Indonesia,0,0,0,https://x.com/satrio_aji_/status/1845409037397193068,2323532161,satrio_aji_
1845386758411726982,Sun Oct 13 10:19:29 +0000 2024,1,mata sayu     peanda opo iki,1845409014114549853,,bonapasogit24,in,,0,0,0,https://x.com/OmpungGuru/status/1845409014114549853,1362017926304309248,OmpungGuru
1845408991653838972,Sun Oct 13 10:19:24 +0000 2024,0,prabowo gibran menunjukkan kepemimpinan peduli berpikir jauh depan program   makanbergiziuntukbangsa,1845408991653838972,,,in,,0,0,0,https://x.com/najwa_hary21/status/1845408991653838972,1699668467975434240,najwa_hary21
1845221956783833264,Sun Oct 13 10:19:16 +0000 2024,0,1  periode 1 jokowi 2014 2019 fh mengecam jkw ada kesempatan  2  2019 2024 prbw masuk kabinet jkw  fh jatah expoir benur dr edhy prabowo  fh berbalik arah dukung gibran  amp  bobby pilkada puja puji jilat gibran 3  gelora gagal msk dpr fh ngelamar msk golkar,1845408957113958742,,OposisiCerdas,in,,0,0,0,https://x.com/meliksumanandar/status/1845408957113958742,1626014171497385984,meliksumanandar
1845386758411726982,Sun Oct 13 10:19:03 +0000 2024,1,tahun sama 180 derajat omongannya,1845408905171497161,,bonapasogit24,in,,0,1,0,https://x.com/OmpungGuru/status/1845408905171497161,1362017926304309248,OmpungGuru
1845289027458736391,Sun Oct 13 10:18:55 +0000 2024,0,prabowo gibran hadirkan solusi jangka panjang kesehatan generasi muda   makanbergiziuntukbangsa,1845408870262505879,,sidiksopian2,in,,0,0,0,https://x.com/lesmana_indra37/status/1845408870262505879,1699327067152916480,lesmana_indra37
1845408833507819933,Sun Oct 13 10:18:46 +0000 2024,0,prabowo gibran hadirkan solusi makan bergizi masa depan lebih baik   makanbergiziuntukbangsa,1845408833507819933,,,in,,0,0,0,https://x.com/padmi_laila/status/1845408833507819933,1702542676187570176,padmi_laila
